,tweet,class
77,"tw // body image  .  .  .  .  —I don’t really know how to explain, it’s hard, but a world without you, is a world I don’t want to live in. A world without you is something I wouldn’t want to imagine. I love you, Draco. In this life and the next. @RealMalfoyD  https://t.co/z7KD51xAGG",0
78,I love @thebestiespod but boy is that podcast dangerous for me. It just makes me want to buy all the games. ALL. THE. GAMES.,0
79,@ThalysonMart1ns prefiro aguardar o love 🤧,0
80,I love the mj mentality where we make up bs storylines to get mad at other teams. That bus driver got lost but still fuck the raiders,0
81,@Artfulgrower Holding your heart with love and light,0
82,@ScooterMagruder I love a good draft pick like everyone else. But it's hard to root for them to lose. Great game. Let's go Cowboys!,0
83,@KingOf_DaHill_x song : love language by queen naija,0
84,@brantleygilbert Your voice is awesome! Love it!,0
85,i love to see people i care about happy even if it’s at the cost of mine,0
86,@ttaefernet @BTS_twt Love maze #AMAs #AMAsTNT BTS #ARMY @BTS_twt,0
87,#AMAsTNT Bts I love You so much💖❤❤❤💜💜💜💜#BTSXARMY,0
88,"Encourage yourself, believe in yourself, and love yourself. Never doubt who you are.  SHOIYEN IkapitongSagutan",0
89,guys i’m in love with a brazilian boy named rodrigo kms 😅,0
90,@tyrus_via love it. really has some emotion,0
91,The Weeknd just performed Save Your Tears and In Your Eyes— two of the best songs of After Hours. I fckn love it. 😭💗,0
92,@charlidamelio Oh pls give me a follow on tictok I love u freckle_the_elf,0
93,I wish @theweeknd would give some love to Scared to Live. That performance on #SNL still gives me chills,0
94,@MODSUN I just made a movie SUN!!!! Please listen !!!! I promise if you love what mod is doing you’ll love this!!!! Stream Karma and slow down !!  https://t.co/ZMISxGR9XE,0
95,Love this. 👇🏾,0
96,"@TillyTheStrange I feel the same, I'm so in love with all the arts of the anti flag, I really love this fandom, this is definitely where I belong 💚🧡",0
97,i find MYs really interactive 🥺 i love it here,0
98,@NCWMOONS I LOVE UR LAYOUT  https://t.co/C2rZJYQ6Y2,0
99,Dr. Ruth Westheimer happy 92! Looking great and many more wonderful years filled with love and good health.  https://t.co/rRDkNFxFqa,0
0,"@TheDailyEdge @GOP That whole “news conference? “ was laughable.   The three speakers were batshit crazy.  The little side show, Giuliani put on, was hilarious. If that’s the “best” team trump can muster...he’s fucked. Well..........he’s that, anyway you look at it! 🤡💩",0
1,@Nurse_Tiina All the best,0
2,@MercedesMarks20 @dear_patienceee @z3_golden_ @if1couldflyy @965TDY @NiallOfficial I vote #HeartbreakWeather for the Best Music Video @965TDY with #TDYAwards + #BestMusicVideo @NiallOfficial,0
3,@John_Rooney12 @JamesTKhakis @johnnytrojanrx @MattLeinartQB You sit here and think politicians have ur best interests at heart. That’s laughable dude,0
4,the best part of my day is talking to u🖤,0
5,"When you realize your best friend and your crush are the same sign, and a few things make sense that didn’t before. 😝",0
6,Tahitian treat really the BEST SODA,0
7,"qq is the best faction. no i don't care about what u have to say. if u disagree, ur wrong and i'm gonna devour you.  https://t.co/Qijo2GI53i",0
8,"@007KDYHHJJJHOSH happi besday, wish u all the best 🎉🎂  https://t.co/Fc9EQFu3F0",0
9,"the best😽 but if u won't str34m, we completely understand :(",0
10,@hsltsunshine best be cookie dough😤😤,0
11,@soyee UR SO HOTTTT,0
12,@00_Homura Weres his short best friend he talks shit too. I know he has one,0
13,BTS IS THE BEST                   #AMAs  #BTS #AMAs2020  #ARMY @BTS_twt  https://t.co/zqPAjyLJ1Y,0
14,@Mike_Fife Joe Bonamassa's best,0
15,@TheEconomist thinks China is the best place to find a cure for the virus they created??  Really?? ...going to trust that?,0
16,taeyong best boy !! #AMAs   #AMAsTNT NCT 127 #NCTzen @NCTsmtown_127,0
17,@QuadreIli @CanucksArmy What's the best way to score in NHL 21?,0
18,"@SydneyLangford6 They’re my absolute favorite 💜. I’d written like eight AUs and permutations of their relationships over the decade leading up to drafting UPV, and... yeah. In every universe, they’re my first, best OTP.",0
19,"this guy has the aoty, soty and gives the best performances.",0
20,@Jimmy_Sherwood Is this the best thing or the worst thing... Because it does not suggest good things about where intelligence can bottom out... 😐,0
21,"@Pepperfire @BJP109 I appreciate the add on really  - just wanted to emphasize that when we have choices, it’s nice to pick the one that is best for us overall. When the new product is released, please include the thread/people here - common interest in buying what is good for Canadians.",0
22,@sapphomancer best demon!,0
23,The best chip I’ve ever eaten is _________,0
24,@DrasseL @ShrimzyPUBg Sorry @ShrimzyPUBg but I’m thinking the best looking thing in that photo is @DrasseL ‘s cinnamon roll pancakes.......😂🤣,0
25,"@toast_fam It’s the best at the price point but, believe me, it’s not the best burger ever. Don’t feel guilty.",0
26,"'My body stiffened &amp; my mouth went wide. I became breathless &amp; mute, my voice catching in my throat momentarily, building &amp; mounting until the power of my climax demanded its escape.' @ Amber69Skye.  EARTG LPRTG #ASMSG #erotica erotic books ebooks lesfic  https://t.co/r6mOT6moV0  https://t.co/nbIO3XrpMB",0
27,#AMAsTNT  @billieeilish for best singer,0
28,imagine a professor calling themself a “professional” and yet going online and posting false things about their students... one of which happens to be one of my best friends (who is far from a bad student)  i’m about to burn it down :),0
29,she’s the best girl seriously 🥺,0
30,I drove and feeling like how our brains will be a gap year and asking the best thing to start exercising (but who are real,0
31,"I really relate to nam dosan, having parents with lack of support. Doing my best and yet for them it's not enough.. i love how each and every character has its own distinct personality in which we can all relate to. Pls stop hating nam dosan🙏",0
32,@ringsevens ONE THE BEST SONG FROM HIS ALBUM,0
33,Broccoli is by far the best vegetable,0
34,@skz_pogi here u go  https://t.co/XHdCmE0vsN,0
35,@HelmanDC This bout to be the best 8-8 season ever,0
36,dfi no piensas q uenoyama best boy,0
37,"@bts_sfkai good morning, ate kai! i love you. be safe always! taekook subunit !  KIM TAEHYUNG BEST BOY @iamyoursTae @yang_aurts @sabrinajolie_  @BTS_twt 27253",0
38,@__geenaaa__ I believe in you to do what’s best for you!! Cheering you on 😊🌟,0
39,@KendrickPerkins 🔥🔥🔥 best player in that draft,0
40,@vinterfairybear @nikkekeke Tisu punya tak best ... video pecah.. usually ada kat twitch now dah takde penat mencari,0
41,Okay so I wanna get a haircut but idk what I want. Gonna spin a wheel and hope for the best,0
42,@dear_patienceee @z3_golden_ @if1couldflyy @965TDY @NiallOfficial I vote #HeartbreakWeather for the Best Music Video @965TDY with #TDYAwards + #BestMusicVideo @NiallOfficial,0
43,WHAITING FOR THE BEST PERFORMANCE IN THE WORLD!💜btsxarmy #amasxtnt,0
44,The Weeknd just performed Save Your Tears and In Your Eyes— two of the best songs of After Hours. I fckn love it. 😭💗,0
45,"@KarlJacobs_ @jschlatt @SpongeBob Hey Twitch streamer Karl Jacobs,  What the fuck does this mean🙂  Best, Lorb",0
46,"@_lunarblue yeah 😭 i hope they lose a lot of followers,, that’d be the best solution also really funny 🤔🤔",0
47,"@robinbiro Are we still talking about the same president who once said, ""I would pick the best of the best and you guys would get bored of too much winning""?",0
48,"Akalain mo yun!27TH Monthsary na nila, para kelan lang nung 2016 na nag picture silaa!! Taposss ngayon close na close nasila!!Unexpected friendship are the best, talaga!! 🤘🥺HAPPY 27th MONTHSARY CinDrea and Cindreas!! ❤️❤️🥳🤟 @francinecarreld @iamandrea_b  https://t.co/cEij6hKqpn",0
49,lana is the best lana number one,0
50,When your best friend FaceTimes you for @theweeknd performance 😭😭 #AMAs,0
51,@Megaradimasolv @BTS_twt Eso no puede ser posible #AMAs ￼  #AMAsTNT BTS #ARMY @BTS_twt,0
52,@MrFish32785727 @wrtiger96 @mikemcmannmd @paulmitchell196 @ADavidHaleJoint I’m just saying with the common bye less the $300k travel expense for Clemson ( I get that’s an issue) I think being cautious and making up game is best decision. You beating us by 100 either date,0
53,目まぐるしくまわる日々の中で 幸せはきっと近くで待ってるよ ありふれた言葉さえも特別とか 見慣れた笑顔がふいに愛しく思えた  ♪Do my best,0
54,As we end 2020 and are weeks away from a new administration let’s remember that disabled people are the BEST people to decide how to lead their OWN lives.  #PWD  #DisabilityRights  #Disability #DisabledTwitter,0
55,He’s just blushing a ton now.,0
56,ALL TIME FAVE BIGBANG TRACK. SOUNDS EVEN BETTER WHEN YOURE WALKING AROUND ON A SNOWY EVENING.   ONE OF THE BEST KPOP SONGS TO EVER EXIST,0
57,"We're gonna get a BLACKPINK live concert aren't we ??,",0
58,@_Best_Gangster_ @KMS_Biscuit //*TRIGGERED*,0
59,Playing the best marvel game  https://t.co/Wku5XtrcHo,0
60,If any talks trash about GM Rob Pelinka then you are going to have a serious problem with me he's the best GM on earth in the NBA the Lakers Nation Believes in Him. #Lakers #LakeShow #LakersNation,0
61,Best girl,0
62,so glad I rolled over my ticket from this year - going back will be surreal 😌💖 (y’all best wear a mask so this can happen in the fall I swear),0
63,Best birthday gift ever. Thanks @Rias_GremoryDxD and of course @Felissa_Rose too for wishing me AND my mangled dick a happy birthday.  #sleepawaycamp #TheLastDriveIn #mangleddick #MutantFam  https://t.co/0uZyAaZNLf,0
64,"@soyabeanu I HAVE ADD, I'M TRYING MY BEST",0
65,@ameIiaeves i’m doing my best and i’ll ease you into them eventually 😀,0
66,@MAXMusic eres muy tierno max tqm #AMAs #AMAsTNT  BTS #ARMY  @BTS_twt,0
67,@Doug_Moore @kristinwill11 @MattWalshBlog You are completely delusional and/or completely clueless to reality and how courts of law function. This is not a video game where you are saving all your best evidence for the last boss lol The SC doesn't hear new evidence in cases,0
68,@ClippersRFrauds The 19 raps were the 2nd best playoff defense ever and if you give Kawhi 2 working legs then he would average 35 like he did against philly,0
69,"@HighSierra6100 @EricTopol @COVID19Tracking No, I am saying the data is more complicated than the picture being painted.  As Sweden shows, covid has the ability to thrive/not thrive in a manner that is independent of the best efforts to contain it.",0
70,@Peter_Fitz Lefties trying to over throw the best Premier in Australia. So sick of this bloke. Don’t trust anyone who dresses like a pirate!,0
71,@leadenfist It's the best game in the series.,0
72,@jmart29418 @LLinWood @SidneyPowell1 @realDonaldTrump Frodo and Sam are rowing towards Mordor. Keeping the faith that the Fellowship will all triumph in their separate battles.,0
73,"The best way to be happy is to turn the negatives into positives. Don't let anyone steal your joy, and be thankful for what you have.  SHOIYEN IkapitongSagutan",0
74,"""Stop golfing and concede.""   The best tweet ever.",0
75,tentei com a Tata mas deu errado :(( I vote #HeartbreakWeather by @NiallOfficial for the Best Music Video @965TDY #TDYAwards #BestMusicVideo,0
76,"Here's hoping they actually give her one...because I'm tired at this point...  She's one of, if not THE best; women's wrestler in the company &amp; you have nothing for her...  https://t.co/KltvhY18R9",0
77,씨루트 후 할 거: 섭호 마지막 문자 시간 확인하기ㅜ.ㅜ,0
78,@willie_N22 @stephenasmith Just hatin on the best team. We get it we better. Let the hurt go  https://t.co/EsfKYanxJF,0
79,@SwamDeer Today just sucks,0
80,@Santizgzrio One of the best french writers about energy. The most honest one. Read the hashtag and search his papers.,0
81,☪︎ / /   Harley  being  best  friends  with  all  the  killers  and  them  all  being  super  protective  of  her  because  she’s  always  bubbly  and  a  deranged  kind  of  innocent.         PLEASE  FUCKING  GIVE  ME  THIS.,0
82,@dipzys @realDonaldTrump You don't speak for every American.  Way less than half at best,0
83,@leraespoison @kicktothyface im gonna borrow candice body suit,0
84,@maestroo___ one of the best r&amp;b albums to come out in a looooong time  https://t.co/Y7d8IOBZyg,0
85,@itsxmidnight yeah i dont really let it get it to me it just hurt because my best friend sided with them and tyy i like being tall anyway 💕,0
86,@xuxicutee @NCTsmtown_127 best boys  #AMAs #AMAsTNT NCT 127 #NCTzen  @NCTsmtown_127,0
87,"Last but almost certainly not least, Haruka Amami is absolutely one of my favorite characters of all time. She always tries to stay positive,  supporting her friends and encouraging them to do their best. I really connect with her a lot, especially with her struggles and the way  https://t.co/oqcogwrmz5",0
88,MEGANNNNNNNNMNNNN,0
89,The best thing about edging is when you finally allow yourself that beautiful release,0
90,@iblinkforblinkz I vote #IceCream by #BLACKPINK + #SelenaGomez for the Best Music Video @965TDY with #TDYAwards + #BestMusicVideo,0
91,@nabzlfc best ever to never win the pl,0
92,Bts best boys   #AMAs BTS #AMAs2020   #ARMY @BTS_twt,0
93,ふなっしーの立体起動  https://t.co/IOveznsslw,0
94,@mightbe_crazy I'm a 29 year old happily married to a 40 year old woman. Best decision.  https://t.co/zTYeQ6IHoY,0
95,Vengo a decir que KINGTAN REYES .💜💜💜💜💜 ARMY THE BEST FANDOM   #AMAs #AMAs2020 @BTS_twt #ARMY  https://t.co/nbBCM8c2q6,0
96, https://t.co/uHoOc2agym,0
97,"The best way to be happy is to turn the negatives into positives, don't let anyone steal your joy, and be thankful for what you have.  SHOIYEN IkapitongSagutan",0
98,yes hat my best friend is very inconsiderate and full of herself,0
99,BEST. OF. THE. BEST. #TeamSmackDown  https://t.co/2SyKOczKyD,0
0,@callmebigtiny @realDonaldTrump @BreitbartNews People are dying and have no food and trump playing golf,0
1,holy smoke 😳😳. they not playing over there,0
